Date,Hours,Wages,Labor Productivity,Labor Participation,Industrial Production,Capacity Utilization,Inventories,Retail Sales,LMV Sales,Durable Goods Orders,Comm & Ind loans,Consumer Credit,CPI,CPI Food,CPI Energy,PCE,PCE ex Food & Energy,PPI Finished Goods,PPI Fin Goods ex Food & Energy,PPI Processed Goods,PPI Unprocessed Goods,House Price Index,WTI Crude,M1,M2,Real GDP,Real PCE,Real Private Investment,Real Pot GDP,Real Pers Income,Personal Saving Rate,VIX Index,IG Index,HY Index,Fed Funds,US10Y,AAA Yield,BBB Yield,Mortgage Rate,US10-FedFunds,"US10-FedFunds [abs, prior]"
01/01/13,0.00480769,0.00654912,0.00473934,-0.00313972,0.00776382,0.00352342,0.01198142,0.01372362,0.03686327,0.01320898,0.02179644,0.01727641,0.00401954,0.00344300,-0.00296178,0.00346894,0.00385274,0.00474732,0.00326851,0.00566798,0.00527383,0.00498175,0.07181002,0.01364363,0.01538402,0.00986572,0.00650195,0.03981845,0.00455366,-0.03711311,-0.47252747,-3.24000000,-0.00422431,0.00341758,-0.01000000,0.25000000,0.34000000,0.24000000,0.14000000,0.26000000,1.54000000
04/01/13,0.00000000,0.00450450,-0.00241090,-0.00157480,0.00446021,0.00104031,0.00181066,-0.00013454,0.00775695,0.05056192,0.01401324,0.01289745,-0.00107619,0.00266870,-0.03167276,0.00052378,0.00277186,-0.00487731,0.00342075,-0.00988777,0.00391445,0.01525006,-0.00296830,0.01717866,0.01089003,0.00267631,0.00285755,0.01304219,0.00455439,0.00986828,0.10416667,1.31000000,0.00136105,0.00491641,-0.03000000,0.04000000,0.09000000,0.02000000,0.17000000,0.07000000,1.80000000
07/01/13,0.00000000,0.00548082,0.00714511,-0.00157729,0.00403673,0.00142894,0.00860046,0.00394696,-0.00192431,-0.03754501,0.01451354,0.01433659,0.00538677,0.00291508,0.00953486,0.00408334,0.00393366,0.00321642,0.00270563,0.00049933,-0.00188930,0.01433681,0.12525253,0.01716670,0.01399042,0.00851399,0.00406563,0.04041645,0.00454956,0.00175877,-0.01886792,-0.56000000,-0.02776650,-0.03549903,-0.03000000,0.72000000,0.54000000,0.57000000,0.77000000,0.75000000,1.87000000
10/01/13,0.00239234,0.00594648,0.00959833,-0.00631912,0.00663383,0.00454015,0.01709568,0.00376950,-0.00321337,0.04452535,0.01677492,0.01527907,0.00368624,0.00240111,-0.00020532,0.00364964,0.00434184,0.00544529,0.00415542,0.00029945,-0.02698349,0.00797155,-0.07871114,0.03453530,0.01961512,0.00871759,0.00880697,0.00960990,0.00457729,0.00291246,-0.11538462,-0.05000000,0.01280003,0.01951048,0.00000000,0.03000000,0.09000000,-0.04000000,-0.15000000,0.03000000,2.62000000
01/01/14,-0.00477327,0.00837438,-0.00837036,0.00158983,0.00688967,0.00490702,0.01406165,0.00198616,0.01998711,-0.03022888,0.03384846,0.01699284,0.00623505,0.00626156,0.02714914,0.00467532,0.00316322,0.01366604,0.00838394,0.01317168,0.05972682,0.00824310,0.01210256,0.03138099,0.01573420,-0.00345135,0.00359719,-0.00979586,0.00460401,0.01402102,0.13043478,0.60000000,0.01516591,0.02477184,-0.02000000,0.04000000,-0.14000000,-0.23000000,0.07000000,0.06000000,2.65000000
04/01/14,0.00719424,0.00390816,0.00656524,-0.00317460,0.01378421,0.01143665,0.01284958,0.01838413,0.05625790,0.02599041,0.03102980,0.01890139,0.00530515,0.01106703,-0.00191939,0.00444674,0.00441455,0.00564238,0.00303789,0.00098488,0.01773230,0.01936827,0.04732469,0.02233450,0.01371655,0.01291859,0.00960628,0.04108200,0.00462166,0.01037440,0.05769231,-2.09000000,0.01931872,0.03348834,0.02000000,-0.16000000,-0.23000000,-0.31000000,-0.13000000,-0.18000000,2.71000000
07/01/14,0.00000000,0.00486618,0.00848949,0.00159236,0.00577130,0.00292212,0.00865511,0.00580660,0.00119689,0.08795007,0.02831674,0.01739957,0.00257525,0.00718711,-0.01702724,0.00267682,0.00376727,-0.00084409,0.00409139,-0.00182024,-0.04517020,0.01450176,-0.05302371,0.01300050,0.01262948,0.01215391,0.00988413,0.02301270,0.00468664,0.01006827,-0.01818182,0.33000000,0.01164181,0.01710720,0.00000000,-0.12000000,-0.10000000,-0.08000000,-0.09000000,-0.12000000,2.53000000
10/01/14,0.00238095,0.00387409,-0.00338774,0.00000000,0.00583544,0.00329364,0.00556606,0.00675965,-0.01135684,-0.11187279,0.02398307,0.01358109,-0.00248442,0.00680774,-0.06990014,-0.00123216,0.00271059,-0.01192665,0.00402180,-0.02232627,-0.06712219,0.00810992,-0.25196689,0.02814212,0.01442698,0.00505733,0.01152353,0.00319434,0.00470317,0.01580162,0.05555556,3.00000000,0.01397380,0.00403445,0.01000000,-0.21000000,-0.24000000,0.00000000,-0.18000000,-0.22000000,2.41000000
01/01/15,-0.00475059,0.00578871,0.00566543,-0.00317965,-0.01111971,-0.01287879,0.00277964,0.00167991,0.01571947,-0.01782505,0.03398751,0.01488351,-0.00645869,0.00309572,-0.11086766,-0.00452349,0.00166355,-0.02595182,0.00722079,-0.04133690,-0.15682895,0.01096739,-0.33765879,0.02695918,0.01864407,0.00900485,0.00767212,0.03482292,0.00470875,0.01601494,0.08771930,0.49000000,0.02384692,0.01500603,0.01000000,-0.31000000,-0.30000000,-0.23000000,-0.24000000,-0.32000000,2.19000000
04/01/15,-0.00238663,0.00575540,0.00501895,0.00159490,-0.01398260,-0.01470964,0.00950535,0.01010020,0.03452381,0.00038737,0.02881813,0.01872344,0.00679810,0.00052790,0.02607196,0.00495714,0.00446336,0.00547323,0.00470958,-0.00389126,0.01057741,0.01622968,0.19302949,0.00351582,0.01011005,0.00619394,0.00688269,0.00396694,0.00471203,0.00347725,-0.06451613,-2.82000000,-0.00715900,-0.00468234,0.01000000,0.17000000,0.30000000,0.30000000,0.10000000,0.16000000,1.87000000
07/01/15,0.00000000,0.00476872,0.00275173,-0.00477707,0.00059500,0.00077892,0.00699897,0.00576324,0.02819333,-0.01027248,0.02102428,0.01746432,0.00379811,0.00572263,-0.01138383,0.00267187,0.00320347,0.00000000,0.00557292,-0.00665153,-0.04419275,0.01416782,-0.19636992,0.01177845,0.01205746,0.00400272,0.00704115,0.00216944,0.00468152,0.00508331,-0.01724138,5.57000000,-0.00631345,-0.01714419,0.01000000,0.09000000,0.22000000,0.43000000,0.13000000,0.08000000,2.03000000
10/01/15,0.00000000,0.00664452,-0.00609818,0.00160000,-0.01367691,-0.01323129,0.00137242,-0.00143388,-0.01566872,0.00227099,0.02118524,0.00344101,-0.00008408,0.00282486,-0.05927509,-0.00081992,0.00247219,-0.01350588,0.00082871,-0.02232024,-0.08041052,0.00808199,-0.09787051,0.01282855,0.01460722,0.00184490,0.00406720,-0.00597853,0.00464035,0.00599166,0.00000000,-2.28000000,0.00907890,-0.00295837,0.03000000,-0.06000000,-0.11000000,0.17000000,-0.05000000,-0.09000000,2.11000000
01/01/16,0.00000000,0.00612918,0.00429492,0.00319489,-0.00673232,-0.00657289,-0.00273505,0.00311561,-0.01307561,-0.00594952,0.02416819,-0.00859607,-0.00063068,-0.00068410,-0.06368144,0.00051287,0.00421291,-0.01093181,0.00450241,-0.02413437,-0.05712478,0.00922941,-0.20481640,0.01891769,0.02157096,0.00579498,0.00754978,-0.00429520,0.00460277,0.00321577,0.03508772,3.46000000,0.01285790,-0.00481462,0.20000000,-0.23000000,-0.05000000,-0.07000000,-0.16000000,-0.43000000,2.02000000
04/01/16,0.00000000,0.00656045,0.00050911,0.00000000,-0.00374305,-0.00423448,0.00661297,0.00326968,-0.00403226,-0.00737083,0.02698981,0.01809694,0.00799361,-0.00161076,0.04473496,0.00635637,0.00542310,0.00684211,0.00427615,0.01024898,0.06021965,0.01869950,0.36311844,0.03074170,0.01724152,0.00321129,0.00496043,-0.00425920,0.00458012,-0.00201658,-0.11864407,-4.81000000,0.03075514,0.05476408,0.01000000,-0.18000000,-0.33000000,-0.65000000,-0.15000000,-0.19000000,1.59000000
07/01/16,0.00239234,0.00558659,0.00356198,0.00159236,0.00274167,0.00172757,0.00256696,0.00522287,0.01908618,-0.01546954,0.00787290,0.01664183,0.00425727,-0.00080668,0.00327350,0.00346373,0.00437614,0.00507057,0.00343713,0.01047582,0.01991138,0.01782030,-0.01341839,0.02114401,0.01619703,0.00709395,0.00695558,0.00427438,0.00455150,0.00692905,-0.01923077,-2.45000000,0.02274314,0.03913386,0.03000000,-0.21000000,-0.27000000,-0.43000000,-0.14000000,-0.24000000,1.40000000
10/01/16,0.00000000,0.00601852,0.00669303,-0.00317965,-0.00050633,-0.00106129,0.00690620,0.00419534,0.00113507,0.03215035,0.01289925,0.01595660,0.00635884,0.00012110,0.03825913,0.00456853,0.00344513,0.00899776,0.00393661,0.00780270,0.00789934,0.00779317,0.09565217,0.01587880,0.01532969,0.00554278,0.00515660,0.02746677,0.00453447,0.00718088,0.01960784,0.87000000,-0.02254776,-0.01580825,0.04000000,0.58000000,0.48000000,0.38000000,0.39000000,0.54000000,1.16000000
01/01/17,0.00000000,0.00506213,0.00171250,0.00318979,0.00070922,0.00106242,0.00752478,0.01118257,-0.03117914,-0.00950889,-0.00448624,0.01440130,0.00702073,0.00371327,0.03406153,0.00576049,0.00464506,0.01530928,0.00575444,0.02095290,0.07036892,0.00721041,0.05046805,0.02089062,0.01384511,0.00486885,0.00768909,-0.00266824,0.00454930,0.01043061,0.05769231,-2.41000000,-0.00342922,0.00370264,0.25000000,0.31000000,0.14000000,0.02000000,0.33000000,0.06000000,1.70000000
04/01/17,0.00238663,0.00595238,0.00050282,0.00000000,0.01397185,0.01605200,0.00405165,-0.00062928,-0.02223523,0.02894963,-0.00325948,0.01182344,0.00114829,0.00442336,-0.02093035,0.00200965,0.00331692,-0.00086308,0.00556962,0.00599247,-0.00889121,0.02241013,-0.06819062,0.02382974,0.01309422,0.00559893,0.00495879,0.01573595,0.00455924,0.01179448,0.09090909,-0.26000000,0.01828841,0.02603071,0.25000000,-0.19000000,-0.16000000,-0.17000000,-0.19000000,-0.44000000,1.76000000
07/01/17,-0.00238095,0.00682749,0.00794050,0.00158983,-0.00309536,-0.00013057,0.01170066,0.00445938,0.02453621,-0.02316055,0.00846275,0.01159640,0.00479272,0.00284250,0.01827376,0.00361011,0.00300541,0.00391260,0.00201410,0.00490248,-0.00015831,0.01537369,0.00166320,0.02024419,0.01134263,0.00788539,0.00677769,0.01665925,0.00468400,0.00842823,0.00000000,-0.49000000,0.01422090,0.01952146,0.22000000,-0.02000000,-0.15000000,-0.16000000,-0.10000000,-0.24000000,1.32000000
10/01/17,0.00238663,0.00497288,0.00737934,-0.00476190,0.01402244,0.01762862,0.00808861,0.01683855,0.03329439,0.04980156,0.00914373,0.01528906,0.00794977,0.00331351,0.04061163,0.00599520,0.00449461,0.01685479,0.00688442,0.01804543,0.01900037,0.00832001,0.14715650,0.01364872,0.00997982,0.01127016,0.01092872,0.01880527,0.00479887,0.01086008,-0.08333333,-0.63000000,0.00549137,0.01003328,0.03000000,0.13000000,-0.09000000,-0.06000000,0.04000000,0.10000000,1.08000000
01/01/18,0.00238095,0.00899685,0.00366264,0.00318979,0.00553141,0.00834082,0.01219863,-0.00213250,-0.04070096,0.00407171,0.00266748,0.01297949,0.00841288,0.00405857,0.02797071,0.00695272,0.00636373,0.00846192,0.00529021,0.01782862,0.03086963,0.01407439,0.13823050,0.00732692,0.00668158,0.00813435,0.00724097,0.01519588,0.00491904,0.00382368,0.05454545,7.04000000,-0.01215003,-0.00935579,0.25000000,0.39000000,0.18000000,0.19000000,0.36000000,0.14000000,1.18000000
04/01/18,0.00237530,0.00757914,-0.00009863,0.00000000,0.01159136,0.01298040,0.00512848,0.00595033,0.01591043,0.02963149,0.02898489,0.00837645,0.00545484,0.00249663,0.01296135,0.00522786,0.00533544,0.00459033,0.00595740,0.01554194,0.00673265,0.01839951,0.08202194,0.00332116,0.00994506,0.00530830,0.00535463,-0.00015223,0.00504284,0.00703550,0.05172414,-2.01000000,-0.00778035,-0.01468124,0.29000000,0.16000000,0.19000000,0.32000000,0.26000000,-0.13000000,1.32000000
07/01/18,-0.00236967,0.00796460,0.00305780,-0.00158983,0.00835114,0.00829146,0.01248667,0.00310104,-0.00522042,-0.00535486,0.01690198,0.01160292,0.00402904,0.00387398,0.00830346,0.00333628,0.00324324,0.00609247,0.00690914,0.01061815,-0.00633827,0.01221268,0.02379903,0.01025880,0.01018178,0.00623658,0.00460862,0.03041200,0.00513584,0.01170742,0.08196721,-2.48000000,0.00763789,0.00785934,0.18000000,0.00000000,-0.02000000,0.03000000,0.03000000,-0.18000000,1.19000000
10/01/18,-0.00237530,0.00965759,-0.00157341,0.00159236,0.00134823,-0.00012460,0.01284190,-0.00102881,0.02274052,-0.01439813,0.02871813,0.01273609,0.00405260,0.00405592,-0.01278013,0.00381418,0.00460423,0.00356498,0.00720482,0.00049327,0.01421396,0.00343708,-0.13947482,0.01045249,0.00638581,0.00141644,0.00312404,0.00067164,0.00516103,0.00863536,0.09090909,8.19000000,-0.00329295,-0.01005999,0.30000000,0.12000000,0.22000000,0.33000000,0.21000000,-0.18000000,1.01000000
01/01/19,-0.00476190,0.00956522,0.01132670,0.00317965,-0.00932872,-0.01133956,0.01460836,-0.00299416,-0.04903079,-0.02111849,0.02401129,0.01237797,0.00269083,0.00854969,-0.04667700,0.00233827,0.00399805,-0.00875912,0.00729927,-0.01755164,-0.06041698,0.01117358,-0.08587627,0.00321586,0.01245246,0.00543121,0.00116623,0.00725149,0.00518127,0.01099570,0.13888889,-4.58000000,0.03141753,0.03046140,0.19000000,-0.38000000,-0.29000000,-0.17000000,-0.41000000,-0.57000000,0.83000000
04/01/19,-0.00478469,0.00732127,0.00652513,-0.00316957,-0.00601883,-0.00857071,0.00799275,0.00954358,0.01978417,-0.03647184,0.00094051,0.01034066,0.00734046,0.00209986,0.04853208,0.00524883,0.00437063,0.01227295,0.00275362,-0.00020073,-0.01807832,0.01665693,0.09230208,0.01503940,0.01317783,0.00829678,0.00801376,0.00705002,0.00520596,0.00156643,-0.09756098,-1.29000000,0.03003747,0.04535209,0.00000000,-0.32000000,-0.24000000,-0.37000000,-0.36000000,-0.32000000,0.26000000
07/01/19,-0.00240385,0.00983326,0.01044993,0.00317965,0.00048833,-0.00216120,0.00415554,0.01133006,0.01234568,0.00522704,0.01202204,0.01186143,0.00329089,0.00271634,-0.02175202,0.00241733,0.00377140,-0.00290980,0.00221612,-0.01154445,-0.02292002,0.01277632,-0.05911824,0.02008000,0.01948575,0.01132161,0.01016966,0.01056056,0.00518435,0.00448706,-0.05405405,0.78000000,0.04525318,0.04998242,-0.18000000,-0.54000000,-0.50000000,-0.57000000,-0.35000000,-0.36000000,-0.06000000
10/01/19,-0.00240964,0.00804403,0.00880973,0.00316957,-0.00546661,-0.00802650,-0.00094542,0.00039976,-0.01684088,-0.03032585,0.00225968,0.01011001,0.00702878,0.00615325,0.01612903,0.00395486,0.00317919,0.00924125,0.00322069,0.00137105,0.01851343,0.00887144,0.00887469,0.02275483,0.02064693,0.00641333,0.00643398,-0.01175189,0.00503409,0.00725465,-0.01428571,-1.97000000,0.01150764,0.01887382,-0.56000000,-0.01000000,-0.08000000,-0.11000000,0.04000000,0.55000000,-0.42000000
01/01/20,-0.00241546,0.00881982,-0.00075937,-0.00315956,-0.01619552,-0.01746725,-0.00844199,-0.02875142,-0.12758417,0.01521438,0.02365412,0.00959418,0.00341231,0.00765414,-0.03069089,0.00326672,0.00432152,-0.01026506,0.00287494,-0.01303245,-0.06742179,0.01160463,-0.20232231,0.02734405,0.02305073,-0.01362889,-0.01643125,-0.02561989,0.00495874,0.00585237,0.31884058,17.23000000,0.01589966,0.00770107,-0.31000000,-0.37000000,-0.09000000,-0.04000000,-0.18000000,-0.06000000,0.13000000
04/01/20,-0.04842615,0.03955037,0.05566638,-0.03645008,-0.12820513,-0.12771242,-0.03818858,-0.06120127,-0.23425863,-0.18339866,0.22302158,-0.01860482,-0.00942922,0.02301702,-0.12958493,-0.00440529,-0.00191241,-0.03067634,0.00272336,-0.04382675,-0.14846732,0.01000422,-0.38332598,2.07808088,0.13260987,-0.07891007,-0.08610259,-0.14452057,0.00491893,-0.05267361,1.68131868,3.27000000,0.02885705,-0.00413093,-1.29000000,-0.73000000,-0.46000000,0.06000000,-0.28000000,0.56000000,0.07000000
07/01/20,0.04325700,-0.00800961,0.00728876,0.01315789,0.09384298,0.09725761,-0.00766068,0.13324424,0.37488948,0.23029127,-0.05013684,0.00452349,0.01135255,0.00309690,0.05763689,0.00827241,0.00766430,0.01707942,0.00266832,0.03170339,0.12497453,0.01752108,0.46244635,0.35195156,0.04290115,0.07759250,0.08881718,0.18754113,0.00477315,0.04368709,-0.38524590,-8.68000000,0.03853403,0.06610704,0.03000000,-0.04000000,-0.23000000,-0.61000000,-0.29000000,-0.07000000,0.63000000
10/01/20,0.00975610,0.00847800,-0.01000536,0.00000000,0.01579828,0.02116908,0.02291657,0.00273092,0.04501608,0.04575087,-0.06038466,0.00504975,0.00698195,0.00435203,0.02426610,0.00496089,0.00437346,0.01348348,0.00413439,0.02848958,0.11918131,0.02200013,0.03986305,0.03848786,0.02840341,0.01035210,0.01370241,0.03159228,0.00479417,0.02636937,-0.18000000,-0.19000000,-0.00290137,0.01492858,0.00000000,0.20000000,0.07000000,-0.02000000,-0.19000000,0.20000000,0.56000000
01/01/21,0.00241546,0.01080865,0.00586537,-0.00324675,0.00350191,0.01016450,0.02167571,0.04712772,0.01600000,0.05703134,-0.02357707,0.00939465,0.01003639,0.00566646,0.10008533,0.01177141,0.00880348,0.02972710,0.00837672,0.06056616,0.15083347,0.02410888,0.36618062,0.04218630,0.03361686,0.01285506,0.02142970,-0.00847891,0.00477697,-0.00078035,0.57723577,-2.42000000,-0.01806132,-0.00065575,-0.01000000,0.43000000,0.38000000,0.13000000,0.12000000,0.44000000,0.76000000
04/01/21,0.00000000,0.01663366,-0.00071768,0.00325733,0.01590886,0.02250761,0.01266265,0.04813503,0.02180497,0.01766413,-0.01981181,0.02326211,0.01877347,0.00975915,0.05520829,0.01529368,0.01473210,0.02730715,0.01501854,0.07802130,0.07626682,0.05561871,0.13943880,0.04693889,0.04014487,0.01519732,0.03241711,-0.01389376,0.00476367,0.01826641,-0.46907216,-5.20000000,-0.00391630,-0.00021200,-0.01000000,0.32000000,0.21000000,0.14000000,0.12000000,0.33000000,1.20000000
07/01/21,-0.00240964,0.01791975,-0.00619445,0.00324675,0.00798141,0.01294834,0.03145976,-0.01853290,-0.19976289,0.02320077,-0.03615659,0.03367542,0.01589606,0.01874612,0.04544472,0.01386194,0.01183651,0.03160271,0.01803301,0.04894362,0.09751742,0.05574265,0.06632422,0.02534368,0.02162799,0.00814377,0.00700210,0.03808788,0.00492464,0.00711050,-0.18446602,0.29000000,0.02690589,0.02745439,0.02000000,-0.28000000,-0.35000000,-0.34000000,-0.13000000,-0.30000000,1.53000000
10/01/21,0.00000000,0.01798699,0.00614273,0.00161812,0.01032374,0.01278282,0.04638800,0.00819937,-0.04444444,0.02709769,0.00413254,0.01493033,0.02121734,0.02366377,0.08007279,0.01640689,0.01270334,0.03670790,0.01807694,0.04644878,0.08936863,0.03443927,0.09563616,0.02811987,0.02468887,0.01696777,0.00988697,0.06349036,0.00494384,0.00305258,-0.25000000,0.99000000,-0.00759355,-0.00826487,-0.01000000,0.21000000,0.10000000,0.07000000,0.21000000,0.22000000,1.23000000
01/01/22,0.00000000,0.01466165,-0.01409589,0.00484653,0.00922619,0.00921368,0.06019720,0.00834312,0.07519380,0.03043376,0.02483213,0.01713852,0.02206832,0.02479541,0.07754461,0.01865304,0.01461962,0.03807883,0.02346643,0.04313615,0.07231066,0.03673491,0.23082892,0.01681947,0.01443483,-0.00497675,-0.00002734,0.01522434,0.00495383,-0.01142681,-0.38095238,6.09000000,-0.04801893,-0.04996284,0.04000000,0.39000000,0.55000000,0.63000000,0.74000000,0.35000000,1.45000000
04/01/22,-0.00483092,0.01519081,-0.01019944,0.00000000,0.01002654,0.00800400,0.04788656,0.00929151,-0.03316510,0.01409065,0.04376712,0.02036273,0.02415476,0.02914377,0.11325918,0.01751915,0.01156275,0.05070750,0.02563097,0.06297629,0.16330344,0.06661248,0.14341248,0.00360458,0.00268680,-0.00141268,0.00493090,-0.02768772,0.00498432,-0.00503098,-0.23076923,2.03000000,-0.07821471,-0.08434074,0.63000000,0.97000000,0.80000000,1.01000000,1.45000000,0.34000000,1.80000000
07/01/22,-0.00485437,0.01313869,-0.00009200,0.00160772,0.00535280,0.00198511,0.02546830,-0.01148054,0.01118568,0.00458056,0.04283738,0.01820723,0.01302664,0.02957854,-0.03275235,0.01150718,0.01230986,0.00011848,0.01704280,-0.01095382,-0.02432614,0.01673179,-0.14490490,-0.01151551,-0.00422003,0.00658600,0.00386418,-0.01967829,0.00515012,0.00926901,0.06666667,-2.61000000,-0.01124024,-0.01723490,1.41000000,0.21000000,0.24000000,0.40000000,0.35000000,-1.20000000,2.14000000
10/01/22,-0.00731707,0.01296830,0.00524476,-0.00160514,-0.00619555,-0.01015354,0.00832201,-0.00801858,0.04498525,0.00470489,0.02273710,0.01908688,0.00991506,0.01922767,-0.03049505,0.01017877,0.01155216,0.00999052,0.01119933,-0.02034734,-0.11463634,-0.00760632,-0.11035891,-0.02351478,-0.01006447,0.00635436,0.00290797,0.00838313,0.00514657,-0.00116014,0.00000000,0.21000000,-0.04197421,-0.03194473,1.46000000,0.73000000,0.57000000,0.62000000,1.04000000,-0.73000000,0.94000000
01/01/23,0.00000000,0.01137980,-0.00137300,0.00482315,-0.00068186,-0.00475357,0.00163948,0.00566717,0.05645730,-0.00147785,0.00453516,0.01217965,0.00924809,0.01260823,-0.02287582,0.01024555,0.01210716,-0.00086015,0.01326556,-0.01299531,-0.08897904,0.00536684,-0.08286025,-0.03267138,-0.01388168,0.00556390,0.00932413,-0.02335844,0.00540513,0.00839644,0.50000000,-4.32000000,0.03436059,0.04337987,0.88000000,-0.18000000,-0.29000000,-0.36000000,-0.29000000,-1.06000000,0.21000000
04/01/23,0.00245700,0.01230661,0.00769936,0.00160000,0.00194951,-0.00188537,-0.00133091,-0.00947942,0.05210421,0.05354901,-0.01317676,0.00690706,0.00753652,0.00408800,-0.03037904,0.00620233,0.00907780,-0.01306985,0.00619927,-0.02393546,-0.07844738,0.03110216,-0.03147636,-0.03699422,-0.01348876,0.00511118,0.00200485,0.01272299,0.00544206,0.00494186,0.06250000,-4.24000000,0.01012579,0.00938709,0.48000000,-0.05000000,0.08000000,0.08000000,0.14000000,-0.53000000,-0.85000000
07/01/23,-0.00245098,0.01076763,0.01155176,0.00159744,0.00398871,0.00050371,0.00277166,0.00838820,-0.00507937,-0.01129342,-0.00239590,0.00256054,0.00843576,0.00599826,0.02576171,0.00633070,0.00504456,0.01518576,0.00506668,0.00354776,0.02351615,0.01903463,0.11843894,-0.01659677,-0.00184201,0.01193862,0.00767945,0.02414726,0.00555060,0.00656955,-0.15686275,-1.43000000,-0.01655413,-0.00577542,0.27000000,0.55000000,0.31000000,0.28000000,0.53000000,0.28000000,-1.38000000
10/01/23,-0.00491400,0.01065292,0.00791296,0.00000000,-0.00436047,-0.00755192,0.00141655,-0.00114586,0.00255265,0.00750030,0.00220966,0.00665729,0.00676404,0.00685841,-0.01110372,0.00446983,0.00510289,-0.00468677,0.00407324,-0.00574958,-0.01829412,0.00038027,-0.04522796,-0.01267271,-0.00084802,0.00838436,0.00810342,0.00185354,0.00560937,0.00800885,-0.06976744,0.28000000,-0.00054202,0.00623206,0.08000000,0.29000000,0.30000000,0.22000000,0.26000000,0.21000000,-1.10000000
